customer_ID,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10007798,1,0,3,3,1,2,4
10007799,1,1,1,1,1,1,2
10007804,0,1,2,3,0,0,2
10007807,1,0,4,3,0,0,1
10007808,0,0,2,3,0,0,1
10007810,2,1,1,3,1,2,3
10007816,1,1,2,2,1,2,1
10007819,1,1,2,3,1,2,3
10007820,0,1,1,3,0,0,3
10007821,1,0,1,1,0,2,1
10007822,2,0,3,3,0,3,3
10007823,2,1,2,2,0,3,1
10007824,1,0,3,3,1,1,3
10007825,1,1,3,3,1,2,3
10007826,1,0,4,3,1,2,2
10007828,1,0,3,3,1,1,3
10007830,1,0,4,3,1,1,3
10007833,0,1,1,1,0,0,2
10007836,1,0,1,1,0,2,3
10007837,1,1,2,3,1,1,3
10007838,1,0,3,3,0,1,1
10007839,1,0,3,3,0,2,1
10007841,1,1,3,3,1,2,3
10007844,1,1,4,3,0,1,3
10007846,1,0,3,3,1,2,1
10007847,2,1,3,3,1,1,3
10007849,0,1,3,2,1,2,4
10007850,1,1,3,3,1,2,2
10007851,0,0,2,1,0,0,1
10007852,1,1,3,2,1,2,2
10007854,1,1,4,3,1,0,4
10007855,1,1,4,3,1,0,2
10007858,1,1,1,2,0,2,3
10007860,0,0,1,2,0,0,1
10007862,0,0,1,1,0,0,1
10007863,2,0,3,3,0,3,2
10007864,1,1,1,1,1,1,2
10007865,0,1,3,3,0,0,2
10007866,1,0,3,3,1,2,4
10007867,1,1,1,3,1,2,2
10007868,0,1,1,1,0,0,2
10007872,2,1,3,3,1,2,3
10007873,0,0,3,3,0,0,3
10007877,0,1,4,2,0,0,2
10007878,2,1,2,3,1,1,3
10007881,1,0,2,2,0,2,3
10007882,2,1,1,2,0,2,3
10007883,2,0,1,2,0,2,1
10007885,1,1,2,2,0,2,1
10007887,1,1,3,3,1,2,2
10007888,1,1,2,2,0,1,4
10007889,2,1,1,2,1,2,4
10007890,0,0,3,3,0,0,2
10007891,0,0,1,1,0,0,2
10007893,1,1,3,3,1,1,3
10007895,0,1,4,3,1,0,2
10007896,2,1,2,3,1,1,3
10007897,1,0,3,3,0,2,2
10007898,0,0,2,3,0,0,1
10007900,2,0,4,2,1,2,3
10007902,2,0,2,2,0,3,2
10007903,1,1,1,2,1,2,3
10007904,0,1,1,1,1,1,1
10007905,1,1,3,3,1,1,2
10007906,1,1,3,3,1,1,1
10007909,1,0,3,3,1,0,2
10007912,0,0,1,2,0,0,3
10007913,0,1,3,3,0,0,2
10007914,1,0,4,3,0,1,4
10007915,1,0,2,2,0,1,2
10007916,2,0,1,2,0,3,2
10007917,1,1,4,3,1,1,4
10007918,2,1,3,3,1,0,2
10007921,1,1,4,3,1,0,2
10007922,1,1,2,2,1,2,3
10007924,1,1,3,2,1,2,1
10007926,1,1,2,3,1,2,3
10007927,2,0,1,1,0,3,2
10007928,1,0,3,3,0,2,2
10007929,0,0,1,2,0,0,2
10007930,1,1,1,2,1,2,3
10007931,1,1,2,2,1,1,2
10007932,1,1,3,3,1,0,2
10007933,0,1,2,3,1,0,2
10007936,1,1,4,3,1,0,1
10007937,0,0,4,3,0,1,3
10007938,1,0,1,1,0,2,2
10007939,2,1,4,3,1,2,1
10007940,1,1,3,3,1,1,3
10007943,1,1,3,3,0,1,2
10007944,1,0,1,3,1,1,1
10007947,1,1,2,2,1,1,3
10007949,0,0,1,2,0,0,3
10007950,0,0,1,1,0,0,2
10007951,1,0,3,2,0,2,2
10007956,2,1,3,3,1,2,3
10007959,0,1,4,3,0,0,4
10007960,1,0,2,3,0,1,4
10007961,1,1,3,3,0,1,2
10007963,1,0,1,3,0,2,3
10007965,1,0,4,3,1,1,3
10007966,0,0,3,3,0,1,1
10007967,1,1,1,1,1,2,1
10007968,1,0,2,2,0,2,3
10007971,1,1,1,2,1,2,1
10007972,1,1,2,2,1,2,2
10007973,1,1,2,2,0,1,1
10007974,1,1,3,3,1,0,1
10007975,0,0,1,1,0,0,2
10007977,1,0,1,2,0,2,3
10007978,1,0,3,3,0,0,1
10007981,1,0,2,2,1,1,3
10007982,2,0,3,3,1,2,2
10007983,0,0,1,1,0,0,1
10007985,1,1,2,3,1,1,4
10007986,1,1,2,3,1,2,4
10007988,1,0,4,3,1,0,2
10007989,2,0,2,3,1,1,2
10007990,1,1,3,3,1,2,2
10007991,1,0,3,3,0,1,2
10007993,1,0,1,2,0,2,3
10007994,1,0,1,2,0,2,1
10007997,1,1,1,3,1,2,3
10007999,1,1,4,3,1,2,1
10008001,1,1,2,3,1,1,3
10008002,1,0,2,3,1,0,1
10008004,1,0,3,3,0,0,2
10008007,1,0,3,3,1,2,2
10008008,1,0,3,3,0,2,2
10008012,1,0,1,3,1,1,3
10008014,2,1,3,3,1,1,1
10008016,1,1,1,1,1,2,3
10008017,1,1,1,2,1,2,3
10008018,0,0,3,3,0,0,2
10008019,0,0,1,1,0,0,2
10008020,1,1,3,3,1,1,3
10008021,1,1,3,3,0,0,2
10008022,1,1,1,2,0,2,2
10008023,0,0,3,3,1,0,1
10008026,1,0,1,3,0,2,1
10008027,0,0,1,1,0,0,2
10008028,1,0,3,3,0,2,2
10008029,1,0,3,3,0,2,3
10008030,0,0,1,3,0,0,2
10008032,1,0,3,3,1,1,3
10008033,0,0,4,3,0,0,2
10008038,0,0,3,3,0,0,4
10008039,1,1,4,3,1,2,3
10008040,0,1,2,3,0,0,2
10008041,1,1,1,1,1,2,3
10008044,1,0,1,2,0,2,2
10008052,1,1,2,3,1,1,3
10008054,0,0,3,2,0,0,2
10008056,1,1,1,2,1,2,2
10008057,1,0,3,2,0,2,3
10008058,0,1,2,3,1,1,2
10008060,0,0,3,3,0,0,2
10008062,1,1,1,3,1,2,4
10008063,1,0,3,3,1,2,3
10008064,0,0,4,3,1,0,3
10008065,0,0,2,3,0,0,2
10008067,2,1,3,2,0,3,1
10008068,1,0,4,3,1,1,3
10008069,1,0,3,3,0,2,1
10008070,0,0,4,3,1,2,4
10008071,2,1,2,3,1,0,1
10008073,2,0,2,2,0,2,1
10008075,0,0,1,3,0,0,2
10008076,1,1,1,3,1,1,3
10008078,1,1,4,3,0,1,3
10008079,2,0,4,3,1,2,4
10008081,0,1,1,1,0,0,4
10008082,1,0,3,3,1,0,2
10008084,2,0,4,3,0,0,2
10008085,1,1,3,3,1,2,2
10008087,0,0,1,1,0,0,3
10008088,1,0,3,3,1,0,2
10008089,0,1,2,3,0,0,4
10008090,1,1,3,3,0,1,2
10008091,2,0,4,3,0,1,2
10008093,1,0,2,2,0,1,3
10008094,1,0,3,3,1,0,3
10008096,0,0,4,3,0,0,4
10008097,1,1,3,3,1,0,1
10008098,2,0,1,1,0,0,4
10008100,0,0,1,1,0,0,1
10008101,1,0,3,3,1,1,3
10008102,0,0,1,3,0,0,1
10008103,1,1,2,2,0,1,1
10008104,1,1,1,3,1,2,2
10008105,0,1,1,3,0,0,3
10008106,1,1,3,3,1,2,3
10008107,0,0,1,2,0,0,3
10008108,0,1,2,3,0,0,2
10008110,1,1,3,3,1,0,2
10008112,1,0,4,3,1,0,2
10008113,1,0,2,3,0,2,3
10008114,1,1,2,3,1,1,1
10008115,1,1,3,3,1,1,2
10008116,2,1,1,2,1,2,3
10008117,0,0,1,1,0,0,1
10008118,1,1,1,2,1,1,3
10008119,1,1,1,1,0,2,2
10008122,1,1,2,2,1,2,3
10008123,1,1,1,2,1,2,4
10008125,0,1,1,1,0,0,3
10008126,0,0,3,3,0,0,3
10008127,1,1,4,3,1,2,2
10008129,2,1,4,3,1,3,2
10008130,1,0,1,2,0,2,3
10008131,0,0,2,2,0,0,2
10008132,1,1,2,3,0,1,2
10008133,1,1,1,2,1,0,2
10008134,1,1,3,3,1,2,2
10008135,1,1,4,3,1,1,3
10008136,1,0,3,3,0,1,1
10008137,0,0,2,3,0,0,1
10008139,1,0,3,2,0,0,2
10008143,1,0,4,3,1,0,4
10008145,0,1,1,3,0,0,1
10008146,0,0,1,2,0,0,3
10008147,0,0,3,3,0,0,2
10008148,1,0,1,1,0,2,3
10008149,1,1,1,3,1,1,3
10008151,1,1,3,3,1,2,2
10008152,1,0,4,3,1,1,2
10008153,2,0,3,3,0,3,1
10008155,0,0,1,1,0,0,2
10008156,1,0,4,3,0,2,2
10008157,0,0,1,1,0,0,2
10008158,1,1,1,3,1,2,1
10008159,0,1,2,3,0,0,2
10008160,1,0,4,3,1,0,2
10008161,0,1,1,2,0,0,4
10008162,1,0,3,3,0,2,2
10008166,2,0,1,2,0,2,2
10008167,0,1,3,3,0,0,2
10008171,1,0,1,3,1,1,3
10008172,1,0,3,2,1,2,2
10008173,2,0,4,3,1,3,2
10008178,0,1,1,3,0,0,2
10008181,1,1,4,3,1,2,4
10008182,1,1,4,3,1,2,2
10008184,2,0,3,3,1,2,3
10008185,1,0,2,2,0,2,3
10008188,1,0,2,3,0,2,1
10008190,1,0,3,3,1,1,3
10008191,1,1,1,2,1,2,1
10008193,1,1,3,3,1,1,3
10008194,1,0,3,3,0,0,2
10008195,1,0,1,2,1,1,3
10008197,2,0,1,1,0,2,1
10008199,1,1,1,2,1,0,2
10008201,2,0,3,3,0,2,3
10008202,1,0,3,3,1,2,1
10008203,1,1,2,1,0,2,2
10008204,1,0,1,2,0,2,3
10008206,1,1,3,3,0,1,3
10008207,1,1,1,2,1,1,2
10008208,1,0,3,3,0,0,2
10008209,1,0,3,3,0,2,2
10008212,1,1,4,3,0,1,2
10008213,0,0,1,1,0,0,2
10008214,1,0,2,2,0,2,2
10008216,1,0,2,3,0,2,1
10008217,1,0,1,1,0,2,1
10008218,1,0,2,3,1,0,1
10008219,1,0,3,3,0,1,2
10008220,1,0,1,3,0,2,3
10008221,2,1,1,1,1,3,3
10008223,1,0,1,3,1,2,3
10008224,1,0,4,3,1,2,3
10008225,0,1,3,3,0,0,2
10008227,0,0,3,3,0,0,1
10008228,0,0,2,3,0,2,3
10008229,2,0,3,2,1,0,4
10008230,0,0,3,3,0,0,2
10008231,1,0,3,3,1,0,1
10008232,1,0,3,3,1,2,1
10008233,1,0,3,3,0,2,1
10008234,0,1,3,3,0,2,2
10008235,1,1,2,3,1,1,3
10008236,1,0,4,3,0,1,4
10008237,1,1,3,3,1,0,1
10008239,1,1,3,3,1,1,3
10008240,2,0,3,3,1,0,1
10008243,1,1,3,3,1,1,2
10008244,1,0,4,3,0,2,3
10008245,1,0,1,2,0,2,2
10008246,1,1,3,3,1,0,2
10008249,2,1,1,1,1,1,3
10008251,1,0,1,1,0,2,1
10008254,1,0,3,3,1,1,3
10008256,1,0,1,3,0,2,3
10008257,2,0,2,3,0,0,1
10008260,0,1,3,3,1,0,2
10008262,1,0,3,2,0,1,3
10008265,1,1,2,3,0,1,1
10008266,1,1,1,3,1,2,3
10008267,1,0,4,3,1,0,2
10008268,1,1,1,1,1,2,2
10008269,2,0,4,3,0,0,2
10008270,1,0,3,3,0,0,2
10008271,1,0,4,3,1,0,2
10008272,0,0,1,2,0,0,3
10008273,1,1,3,3,1,1,3
10008274,1,0,1,3,0,1,3
10008280,1,1,2,3,1,0,3
10008281,2,0,3,3,0,3,3
10008282,1,0,1,3,0,2,2
10008283,1,0,3,3,0,0,2
10008285,1,1,1,3,1,0,1
10008286,1,1,2,3,0,1,4
10008287,1,0,3,3,1,2,2
10008290,1,1,1,1,1,2,4
10008292,1,0,4,3,1,0,4
10008293,0,1,1,2,0,0,2
10008294,2,1,1,2,1,2,3
10008299,1,1,2,3,1,2,3
10008301,1,1,2,2,0,0,2
10008302,1,1,2,2,1,2,2
10008305,0,1,1,3,0,0,2
10008309,0,0,4,3,0,0,2
10008310,1,1,3,3,1,2,4
10008313,1,0,3,3,1,2,1
10008314,0,0,4,3,0,0,2
10008315,1,1,3,3,1,1,1
10008316,0,0,2,2,0,0,2
10008317,1,0,3,3,0,0,2
10008318,0,1,2,2,0,0,2
10008319,1,0,2,3,1,2,1
10008321,1,1,3,3,1,1,3
10008322,1,1,2,2,1,2,2
10008323,1,1,3,3,1,0,4
10008324,1,1,1,2,1,2,3
10008325,1,0,3,3,0,1,4
10008326,1,1,3,3,1,2,3
10008328,1,1,2,3,1,1,3
10008329,0,0,1,1,0,0,1
10008331,0,0,3,3,0,2,2
10008332,1,0,3,3,0,0,3
10008333,1,1,3,3,1,1,2
10008334,0,0,2,2,0,0,4
10008335,0,1,1,2,0,0,1
10008336,0,0,2,3,0,0,1
10008337,1,1,1,1,1,2,2
10008339,1,1,3,3,1,2,2
10008343,1,1,2,2,1,2,1
10008351,0,1,4,3,0,0,3
10008352,1,0,1,3,1,0,1
10008353,2,1,3,3,1,2,1
10008355,1,1,3,3,1,2,3
10008356,1,0,1,2,0,2,3
10008357,0,0,2,1,0,0,1
10008358,1,1,3,3,0,2,2
10008359,1,1,1,1,0,1,2
10008360,0,1,1,3,0,0,1
10008361,1,0,2,2,0,0,2
10008364,1,1,4,3,0,1,3
10008365,1,1,3,3,1,1,1
10008368,0,0,1,3,0,0,3
10008369,0,0,2,2,0,0,1
10008370,2,1,4,3,1,3,2
10008371,1,1,3,3,1,0,2
10008372,1,0,3,2,0,0,2
10008373,2,0,3,3,0,3,4
10008374,0,0,1,1,0,0,1
10008376,0,0,2,3,0,0,1
10008378,0,1,2,2,0,0,2
10008379,2,1,3,3,1,3,2
10008381,1,1,2,2,1,2,2
10008382,1,1,2,3,0,1,2
10008383,2,1,1,2,0,3,4
10008385,1,1,2,3,1,2,3
10008387,1,1,3,3,1,1,1
10008388,0,0,4,3,0,0,1
10008391,1,1,3,3,1,1,4
10008393,1,1,4,3,1,1,3
10008394,2,0,3,3,0,2,3
10008396,1,1,3,3,1,2,1
10008398,0,1,1,1,0,0,3
10008400,1,1,3,3,1,2,2
10008401,0,1,1,2,0,0,1
10008403,1,1,1,1,0,2,2
10008405,1,0,2,2,1,2,3
10008406,2,1,2,2,0,3,2
10008407,1,0,3,3,0,1,1
10008408,1,1,2,2,1,2,1
10008409,2,1,3,3,1,2,3
10008411,1,1,3,3,0,1,1
10008413,1,1,3,3,1,2,3
10008415,0,0,2,2,0,0,3
10008416,1,1,3,3,1,0,1
10008418,0,0,1,2,0,0,2
10008421,1,1,1,1,1,2,2
10008423,1,1,3,3,1,2,3
10008425,2,0,1,3,0,3,3
10008427,1,1,4,3,1,2,4
10008431,1,1,3,3,1,1,1
10008432,1,1,1,2,1,1,2
10008433,1,1,2,2,1,1,3
10008434,0,0,1,3,0,0,1
10008435,1,0,4,3,0,2,3
10008437,1,0,4,3,0,1,4
10008438,2,0,1,1,0,3,2
10008439,1,0,2,3,1,2,3
10008440,0,0,1,3,0,0,1
10008442,1,1,1,3,1,2,2
10008443,2,1,3,3,1,2,3
10008445,2,1,1,1,1,3,2
10008448,1,1,1,1,0,2,3
10008449,1,0,2,3,0,1,2
10008450,1,1,4,3,1,0,2
10008451,1,1,3,3,1,2,1
10008452,1,1,2,2,1,2,4
10008454,1,1,3,3,0,2,3
10008455,2,1,2,3,1,3,3
10008456,2,1,1,3,1,3,3
10008457,2,1,3,3,1,0,2
10008459,1,0,1,1,0,1,4
10008460,1,0,3,3,0,0,2
10008461,2,1,2,3,1,3,2
10008462,1,1,3,2,1,1,3
10008463,2,1,1,2,1,2,3
10008465,1,1,3,3,1,1,4
10008468,0,0,1,3,0,0,2
10008469,1,1,3,3,1,2,2
10008470,0,0,2,3,0,0,2
10008472,1,0,2,3,1,2,2
10008473,1,0,4,3,0,0,2
10008474,0,0,2,2,0,0,2
10008477,0,0,2,3,0,2,2
10008478,1,0,2,3,0,1,3
10008479,1,1,2,2,0,2,2
10008480,1,0,4,3,0,1,3
10008482,0,1,1,2,0,0,2
10008483,0,0,2,3,0,0,2
10008486,0,0,1,1,0,0,1
10008487,1,1,2,3,0,2,2
10008490,1,1,3,3,1,2,2
10008491,0,0,1,3,0,0,2
10008492,2,1,3,3,0,1,3
10008493,0,0,3,2,0,0,2
10008494,0,0,1,1,0,0,1
10008496,1,1,3,3,1,0,2
10008497,1,1,4,3,1,2,1
10008499,2,1,1,1,1,2,1
10008500,0,1,3,3,0,0,4
10008501,1,0,1,1,0,2,2
10008502,1,0,1,3,0,2,3
10008504,1,0,3,2,1,1,2
10008505,1,0,3,3,1,0,2
10008514,0,0,1,1,0,0,2
10008517,0,0,2,3,0,0,2
10008521,2,1,3,3,0,1,3
10008525,0,0,2,3,0,0,2
10008526,0,0,3,3,0,0,2
10008528,1,1,3,3,1,1,2
10008530,1,1,3,3,1,2,1
10008532,0,0,3,3,0,0,3
10008533,0,1,1,3,0,0,2
10008534,1,1,3,3,1,1,2
10008535,1,1,1,3,1,2,3
10008538,0,0,2,2,0,0,2
10008539,1,1,3,3,1,2,3
10008540,0,0,1,3,0,0,2
10008541,1,1,2,2,1,2,2
10008542,1,1,3,3,1,2,2
10008543,0,1,3,3,0,0,2
10008544,1,0,2,2,0,1,2
10008546,2,1,3,3,1,2,3
10008547,1,0,3,3,0,0,3
10008552,1,0,2,3,1,1,3
10008553,1,1,1,2,1,1,2
10008554,1,0,2,2,1,2,4
10008556,2,1,3,3,1,0,1
10008557,1,0,2,2,0,0,1
10008559,1,1,3,3,1,2,1
10008561,2,1,2,2,1,3,2
10008565,0,0,1,1,0,0,2
10008566,1,1,4,3,1,2,4
10008570,1,0,2,3,1,1,3
10008574,1,0,1,3,0,1,3
10008575,0,1,1,1,0,0,2
10008577,1,0,1,1,1,2,2
10008579,2,1,2,3,1,1,3
10008580,1,1,2,2,1,0,2
10008581,0,0,1,2,0,0,2
10008583,0,1,1,2,0,0,2
10008584,1,1,2,2,1,2,3
10008586,0,0,1,2,0,0,3
10008587,2,0,3,3,1,1,4
10008591,0,0,2,2,0,0,2
10008592,1,1,3,3,0,2,3
10008594,0,1,3,3,1,0,2
10008595,1,0,2,3,0,2,1
10008596,1,0,1,1,0,2,1
10008597,0,1,4,3,0,1,2
10008599,1,1,1,2,0,1,3
10008600,1,1,1,3,1,2,3
10008601,0,0,1,2,0,0,3
10008604,1,1,3,2,1,1,3
10008606,1,1,1,2,1,2,3
10008608,0,0,1,3,0,0,2
10008609,1,0,3,3,1,2,3
10008610,1,1,3,3,1,2,3
10008611,1,1,1,2,0,1,2
10008612,2,1,2,2,0,3,2
10008615,1,0,2,2,0,2,1
10008618,1,0,1,2,1,0,1
10008620,1,1,3,3,1,1,2
10008621,0,0,1,1,0,0,1
10008622,1,1,1,1,1,1,2
10008623,0,0,1,1,0,0,2
10008624,1,0,3,3,0,2,2
10008625,1,0,1,2,1,2,2
10008627,1,0,1,3,0,2,3
10008628,1,0,1,3,0,2,3
10008631,1,1,3,3,0,1,3
10008632,2,0,1,1,0,0,2
10008634,1,1,3,3,1,1,3
10008636,2,0,1,2,1,0,1
10008637,1,0,1,3,0,2,3
10008638,1,0,2,2,0,2,1
10008639,1,1,3,3,0,1,3
10008640,1,0,1,3,0,2,3
10008642,1,1,2,2,1,2,1
10008643,1,0,1,2,1,2,1
10008644,1,1,3,3,1,2,3
10008645,1,1,3,3,1,2,3
10008647,1,0,4,3,0,1,4
10008648,2,1,1,3,0,2,1
10008649,1,1,3,2,0,1,1
10008650,1,1,1,2,1,1,1
10008652,2,1,3,3,1,0,2
10008654,0,1,1,2,0,0,4
10008655,1,1,1,3,0,2,2
10008656,0,0,3,3,0,2,2
10008659,0,0,1,3,0,0,1
10008664,0,0,1,1,0,0,1
10008665,1,1,3,3,0,2,2
10008666,2,0,3,3,1,0,2
10008667,1,1,3,3,1,0,4
10008669,0,0,1,2,0,0,3
10008670,0,0,1,1,0,0,1
10008671,0,1,2,2,1,1,2
10008672,2,1,2,3,1,1,1
10008674,1,1,4,3,1,1,4
10008675,1,0,3,3,0,1,1
10008676,1,0,1,3,1,2,2
10008677,1,1,3,3,1,0,2
10008678,2,1,1,2,1,2,3
10008680,1,0,3,3,0,1,4
10008681,1,1,1,3,0,1,2
10008682,1,1,4,3,0,0,2
10008684,0,0,1,1,0,0,2
10008686,1,1,1,3,1,2,3
10008687,1,0,2,3,1,1,3
10008689,1,0,1,3,1,2,3
10008690,1,1,1,1,1,2,2
10008691,1,0,3,3,1,0,4
10008693,2,0,3,3,0,1,2
10008694,2,0,3,3,0,2,1
10008695,2,1,1,1,0,0,4
10008696,0,0,2,2,0,0,2
10008698,1,0,3,3,0,0,3
10008699,1,1,1,1,0,2,1
10008700,2,0,3,3,0,3,2
10008701,1,1,1,2,0,2,1
10008702,1,0,4,3,0,1,3
10008703,0,1,2,3,1,2,2
10008704,1,0,3,3,0,2,2
10008706,2,1,1,3,1,2,3
10008711,0,1,3,3,1,1,2
10008715,0,1,4,3,1,0,2
10008718,1,0,1,2,1,2,3
10008720,1,0,2,3,0,0,2
10008721,1,1,3,3,0,1,2
10008722,1,1,2,2,0,2,3
10008723,1,0,3,3,0,2,2
10008724,1,1,1,3,1,1,3
10008725,2,1,1,3,1,3,3
10008726,1,0,4,3,0,2,3
10008728,2,0,3,3,0,3,1
10008730,1,0,3,3,0,1,2
10008731,0,1,1,2,0,2,2
10008733,2,0,1,1,0,3,2
10008734,1,1,3,3,0,2,2
10008736,1,0,1,1,0,2,3
10008738,0,0,3,3,1,1,3
10008739,1,0,3,3,1,0,1
10008741,1,1,2,3,1,0,2
10008742,0,0,1,3,0,0,2
10008743,2,1,3,3,1,0,2
10008745,0,1,4,3,0,0,4
10008746,1,0,1,2,0,2,1
10008747,0,0,3,3,0,0,3
10008750,1,1,3,2,1,1,1
10008751,1,1,3,3,1,2,4
10008752,0,0,4,3,0,0,2
10008754,2,0,4,3,0,2,3
10008755,1,1,2,2,1,2,2
10008756,1,1,3,3,1,1,4
10008757,1,0,2,3,0,2,3
10008759,0,1,1,3,0,0,1
10008761,2,1,2,3,1,1,2
10008762,1,1,3,3,1,1,2
10008764,2,1,4,3,1,1,4
10008768,0,0,3,3,0,0,1
10008770,1,1,4,3,1,2,3
10008771,1,0,1,3,0,2,3
10008772,1,0,4,3,0,1,3
10008773,0,0,3,3,0,0,4
10008774,2,1,3,3,1,0,2
10008775,1,0,3,3,0,2,2
10008776,1,0,4,3,1,0,3
10008778,1,0,1,1,0,2,2
10008779,1,1,2,3,1,2,3
10008781,2,1,3,3,1,0,2
10008782,1,0,3,3,0,1,4
10008783,0,0,3,3,0,0,2
10008784,1,1,1,3,1,0,2
10008785,1,0,3,3,1,1,3
10008787,1,1,3,3,0,2,1
10008788,2,1,3,3,1,0,1
10008789,1,1,3,2,1,1,1
10008790,0,0,1,3,0,0,3
10008791,1,0,3,3,0,1,1
10008792,1,0,2,3,0,2,3
10008793,1,0,1,1,0,2,2
10008797,2,0,2,2,1,0,2
10008798,1,1,3,3,1,2,3
10008799,1,0,2,3,0,2,1
10008800,1,0,4,3,0,1,3
10008801,1,1,3,2,1,1,3
10008804,1,0,3,3,0,0,2
10008805,0,1,1,2,0,0,4
10008806,1,0,3,3,1,1,1
10008807,2,1,4,3,1,0,2
10008809,0,0,1,1,0,0,2
10008811,2,1,2,3,1,3,2
10008814,2,0,3,3,0,1,1
10008815,1,0,1,3,1,1,3
10008816,1,0,2,3,1,2,4
10008817,1,0,1,1,0,2,2
10008824,2,0,3,3,0,3,3
10008826,0,0,1,2,0,0,4
10008827,0,1,1,3,0,0,2
10008828,0,1,2,2,0,0,2
10008829,0,1,3,3,1,0,2
10008830,1,1,4,3,0,1,3
10008831,1,1,1,1,1,2,2
10008832,0,0,1,1,0,0,2
10008833,2,1,1,2,1,3,4
10008834,0,0,1,2,0,0,2
10008835,1,0,3,3,0,0,2
10008837,1,1,3,3,1,1,3
10008840,1,0,1,2,1,2,1
10008842,1,1,1,2,1,1,3
10008843,1,0,4,3,1,1,4
10008844,1,1,3,2,1,0,2
10008845,1,0,3,3,0,1,2
10008850,1,0,2,2,0,2,3
10008851,1,0,3,3,1,2,3
10008852,0,1,2,2,0,2,2
10008853,2,1,4,3,1,2,4
10008854,1,0,3,3,1,0,2
10008855,1,1,2,2,0,2,3
10008856,2,0,2,3,1,1,4
10008857,1,0,3,3,0,0,3
10008858,1,1,3,3,1,1,2
10008860,2,1,3,3,0,2,3
10008861,1,1,3,3,0,2,4
10008862,0,0,1,1,0,0,2
10008864,2,1,2,2,1,3,2
10008865,1,0,3,3,1,2,4
10008867,1,0,3,3,1,1,3
10008870,0,0,1,1,0,0,2
10008871,1,1,2,2,1,2,1
10008873,0,0,3,3,0,0,1
10008876,1,1,3,3,0,2,4
10008878,2,1,1,1,1,3,1
10008879,2,1,1,1,1,3,2
10008881,1,0,1,1,0,2,2
10008883,2,0,2,3,1,2,3
10008884,1,1,4,3,0,2,4
10008887,1,0,3,3,0,0,3
10008889,1,1,3,3,1,0,2
10008894,1,1,3,3,0,2,2
10008897,1,0,1,1,0,2,2
10008898,2,0,4,3,0,0,2
10008900,1,1,3,3,1,2,3
10008902,1,1,3,3,1,1,1
10008903,2,1,1,1,1,0,1
10008904,1,1,2,3,1,1,3
10008905,0,1,1,3,0,0,2
10008906,0,1,4,3,0,0,2
10008907,1,0,2,2,1,1,4
10008908,1,0,2,3,0,2,4
10008911,1,0,3,3,0,2,4
10008912,1,1,2,2,1,2,2
10008913,1,0,3,2,0,2,2
10008914,0,1,1,3,0,0,1
10008915,1,0,4,3,0,1,2
10008918,0,0,3,2,0,2,2
10008919,2,1,1,1,1,0,2
10008920,1,0,1,1,0,2,2
10008922,1,0,4,3,0,1,2
10008925,0,0,3,3,0,0,2
10008927,2,1,3,3,1,2,1
10008928,0,0,2,2,0,0,2
10008930,1,1,2,2,1,1,1
10008932,1,1,3,3,0,2,1
10008933,0,0,2,2,0,0,2
10008934,1,1,3,3,0,1,2
10008935,1,0,1,2,1,2,3
10008936,1,1,1,1,1,2,3
10008938,1,0,1,1,0,2,2
10008940,0,0,1,1,0,0,2
10008944,1,1,1,2,1,2,1
10008945,1,1,3,3,1,1,3
10008946,1,1,3,3,1,1,2
10008948,2,1,2,3,1,3,1
10008952,2,1,3,3,1,3,2
10008953,0,0,1,1,0,0,3
10008960,2,0,1,3,1,0,1
10008961,1,1,2,3,1,2,4
10008962,2,0,3,2,1,1,2
10008965,1,0,3,3,0,2,2
10008966,2,0,3,3,0,2,3
10008967,1,0,4,3,1,1,3
10008968,1,0,2,2,0,2,3
10008971,1,0,4,3,1,2,3
10008972,1,0,1,1,0,2,1
10008973,1,1,1,3,1,1,2
10008974,1,0,2,2,0,2,2
10008975,0,0,1,2,0,0,2
10008976,1,0,3,3,0,2,1
10008977,1,1,4,3,1,2,3
10008978,2,1,3,3,1,0,2
10008979,1,1,1,1,1,2,1
10008981,1,0,1,3,1,1,3
10008984,1,0,3,3,0,0,2
10008985,1,1,2,2,0,2,3
10008986,1,1,1,2,0,2,3
10008987,1,0,1,3,1,2,3
10008989,0,0,3,3,0,0,3
10008991,1,0,3,3,1,0,2
10008992,0,0,1,2,0,0,2
10008993,1,1,4,3,1,0,2
10008994,1,0,2,2,0,1,2
10008995,1,1,1,3,1,1,2
10008996,1,0,3,3,1,2,3
10008997,1,0,3,3,1,2,3
10008999,1,1,3,3,1,1,3
10009000,1,1,3,2,0,2,3
10009002,1,0,2,2,0,1,2
10009004,1,0,3,3,1,1,4
10009005,1,0,3,3,1,2,3
10009006,1,0,1,1,0,2,2
10009007,2,1,1,1,1,2,1
10009008,1,1,4,3,1,1,2
10009009,1,1,3,3,1,2,4
10009011,0,0,1,1,0,0,1
10009012,0,0,2,2,0,0,2
10009015,2,0,1,1,0,3,1
10009016,0,1,1,1,0,0,1
10009018,1,1,3,3,1,1,2
10009019,1,1,3,2,1,1,4
10009020,1,1,2,3,1,2,4
10009023,1,1,3,3,1,0,4
10009024,1,1,4,3,1,2,4
10009025,2,0,3,3,0,3,1
10009027,2,0,2,3,0,2,2
10009029,2,0,3,2,1,3,3
