customer_ID,A_res,B_res,C_res,D_res,E_res,F_res,G_res
10074623,1,0,1,2,0,2,2
10074624,1,0,1,3,0,2,3
10074627,0,0,3,3,0,2,3
10074629,2,0,4,3,1,1,1
10074631,1,1,3,3,0,0,1
10074632,2,1,1,1,0,3,1
10074634,1,1,3,3,1,2,3
10074635,2,1,3,2,1,3,4
10074636,1,0,3,3,0,2,3
10074637,2,1,3,3,0,1,1
10074638,1,0,3,3,0,1,2
10074639,1,0,2,2,0,2,3
10074640,2,0,1,1,0,3,1
10074642,2,0,1,1,0,3,3
10074643,2,1,1,2,1,3,1
10074644,1,0,1,2,0,2,3
10074645,1,1,2,3,1,2,3
10074646,1,0,2,2,1,2,3
10074647,0,0,3,3,0,0,2
10074648,0,1,1,2,0,0,2
10074650,1,1,2,3,1,2,3
10074651,2,0,3,3,0,3,3
10074653,2,1,1,2,0,3,1
10074654,1,1,1,1,1,2,2
10074655,1,1,2,2,1,1,3
10074656,0,0,1,3,0,0,1
10074659,1,0,2,2,1,2,2
10074660,1,1,1,3,1,1,1
10074661,1,1,2,2,1,1,4
10074662,1,1,2,3,0,2,3
10074663,1,0,4,3,0,1,4
10074664,0,1,3,3,0,0,3
10074668,1,1,4,3,1,0,4
10074669,0,0,3,3,0,0,2
10074672,0,1,3,3,0,0,2
10074674,1,1,1,3,1,1,4
10074675,2,0,1,3,1,2,2
10074676,0,0,1,2,0,0,1
10074677,0,1,2,3,0,0,2
10074678,1,1,3,3,0,2,3
10074679,1,1,3,3,0,0,2
10074681,1,0,2,3,0,2,3
10074684,0,0,1,1,0,0,1
10074685,0,0,4,3,0,0,4
10074689,1,0,2,2,1,1,2
10074691,1,1,1,1,1,1,1
10074693,1,1,2,2,1,2,1
10074694,1,1,3,3,0,1,3
10074696,0,0,3,3,0,0,1
10074697,0,1,2,2,0,0,1
10074701,0,1,4,3,0,2,4
10074702,0,0,2,2,0,0,2
10074704,1,0,1,2,1,1,2
10074708,1,0,3,3,1,2,1
10074709,1,1,3,3,0,2,4
10074713,1,0,1,1,0,2,2
10074714,2,1,1,1,0,3,2
10074715,1,0,1,3,1,2,3
10074716,2,0,1,1,1,3,2
10074717,1,0,1,3,0,1,3
10074719,1,1,3,3,0,1,2
10074720,0,0,1,1,0,0,2
10074721,1,1,3,2,0,1,1
10074723,1,1,3,3,1,1,3
10074726,1,1,2,3,1,0,1
10074727,1,0,1,2,1,1,2
10074728,1,0,1,2,0,1,3
10074729,1,0,3,3,1,0,2
10074730,1,0,4,3,0,2,4
10074731,2,1,1,3,1,0,2
10074732,1,0,3,3,0,2,2
10074734,0,1,3,3,1,0,2
10074735,1,1,3,3,1,0,2
10074736,1,0,3,3,0,0,1
10074737,0,0,1,1,0,0,2
10074743,1,1,2,3,1,2,4
10074744,1,0,3,3,0,0,2
10074746,1,1,3,3,1,2,3
10074747,1,1,3,3,1,1,3
10074748,1,1,3,3,1,0,2
10074750,0,0,1,1,0,0,2
10074751,1,1,1,2,0,2,1
10074752,2,1,4,3,1,0,2
10074753,2,1,1,1,1,3,1
10074755,1,0,3,3,0,0,2
10074756,0,1,2,3,0,1,1
10074757,1,1,3,3,1,0,2
10074761,1,1,1,2,1,2,1
10074763,1,0,1,1,0,2,1
10074765,2,0,1,1,0,3,4
10074767,2,0,1,2,0,1,3
10074768,0,1,3,2,0,2,2
10074770,0,0,3,3,0,0,2
10074771,1,1,3,3,1,2,3
10074772,0,0,1,2,0,0,2
10074774,1,0,2,2,0,2,1
10074776,2,0,3,3,0,3,1
10074779,1,1,3,3,1,2,3
10074780,0,0,1,3,0,0,3
10074781,1,1,2,3,1,2,3
10074782,2,0,1,3,0,0,1
10074785,1,0,1,1,0,2,2
10074789,1,0,3,3,0,0,2
10074791,1,1,3,3,1,1,3
10074792,0,0,1,1,0,0,1
10074794,1,1,3,3,1,0,2
10074795,1,0,3,3,1,2,3
10074797,1,1,2,2,1,2,1
10074799,1,1,3,3,0,1,2
10074800,2,1,3,1,1,2,4
10074801,1,0,3,3,1,2,3
10074804,1,0,3,3,1,0,2
10074805,1,0,4,3,1,2,4
10074806,1,1,3,3,1,2,3
10074807,2,1,2,2,1,3,2
10074808,1,1,3,3,1,2,1
10074809,1,1,2,3,1,2,2
10074810,0,0,1,3,0,0,3
10074811,1,0,3,3,1,1,3
10074813,2,0,3,3,0,2,3
10074814,1,0,3,3,1,2,4
10074815,1,0,4,3,0,1,2
10074816,2,0,1,2,0,3,2
10074817,0,1,2,3,0,0,4
10074818,1,0,2,3,1,2,3
10074819,1,1,3,3,1,2,2
10074820,0,0,4,3,0,1,2
10074827,2,0,1,3,1,0,1
10074828,0,1,1,1,0,0,2
10074829,2,0,2,3,1,3,4
10074830,1,1,3,2,1,1,2
10074831,1,0,2,3,1,2,4
10074834,1,0,4,3,1,2,3
10074836,1,0,2,2,0,1,1
10074837,1,1,3,3,1,1,3
10074838,1,0,3,3,0,2,3
10074839,0,0,3,3,0,0,2
10074840,2,0,3,3,0,0,2
10074842,1,1,3,2,0,2,3
10074843,1,1,3,3,0,1,2
10074844,1,1,3,3,0,2,2
10074847,1,0,3,3,0,0,2
10074848,1,1,1,1,1,2,2
10074849,1,1,1,1,0,2,1
10074850,1,1,1,1,0,2,2
10074853,1,0,2,2,0,1,2
10074855,0,1,2,3,0,0,3
10074856,1,1,2,3,1,2,3
10074857,1,1,1,2,1,1,4
10074858,1,0,2,3,1,0,1
10074862,2,0,3,3,1,1,1
10074863,1,0,1,1,0,1,2
10074865,1,1,3,3,0,2,2
10074866,2,1,3,3,1,0,1
10074868,0,1,4,3,0,0,4
10074869,1,1,1,1,1,0,2
10074872,1,1,2,3,1,1,1
10074873,0,1,2,2,0,0,1
10074874,1,1,2,2,1,2,2
10074875,1,0,1,1,0,2,1
10074881,1,1,1,1,0,2,4
10074882,0,0,1,2,0,0,2
10074883,2,1,2,3,0,3,3
10074884,0,0,2,2,0,0,3
10074886,2,1,2,3,0,2,2
10074887,2,1,1,2,1,3,1
10074888,1,1,1,2,1,2,3
10074889,0,0,1,1,0,0,1
10074890,2,1,2,3,1,1,1
10074891,0,0,1,1,0,0,2
10074892,2,1,2,2,1,3,1
10074894,0,1,1,3,0,0,2
10074895,1,1,3,2,1,2,3
10074896,1,1,3,3,1,0,3
10074897,1,1,2,2,1,2,1
10074898,1,1,3,3,1,2,4
10074900,1,1,2,2,1,1,2
10074901,2,0,3,3,0,2,3
10074902,1,1,2,2,0,2,3
10074903,1,0,2,2,0,2,2
10074905,1,0,1,2,0,2,2
10074906,0,0,2,3,0,0,2
10074907,1,0,3,3,0,1,3
10074908,2,1,3,3,1,0,2
10074909,1,1,1,1,1,1,2
10074910,1,1,2,3,1,1,2
10074911,1,0,3,3,0,0,2
10074912,1,0,4,3,0,2,3
10074913,1,0,3,3,0,1,3
10074915,0,1,3,3,0,0,3
10074916,0,1,3,3,0,0,2
10074921,1,1,1,3,1,0,1
10074922,1,1,2,2,0,2,1
10074925,1,1,4,3,1,1,2
10074929,1,0,3,3,1,0,1
10074931,2,1,1,1,0,3,2
10074932,2,0,4,3,1,2,4
10074933,1,0,2,3,0,2,1
10074934,1,0,3,3,1,1,3
10074938,0,1,1,1,0,0,1
10074940,1,0,1,1,0,1,3
10074941,0,0,4,3,0,1,3
10074942,1,1,2,3,1,2,1
10074943,0,0,1,2,0,2,2
10074946,1,1,3,3,1,2,4
10074947,2,0,3,3,1,1,3
10074950,1,0,2,2,1,2,3
10074952,1,1,3,3,1,2,4
10074955,1,1,2,2,0,2,2
10074957,1,0,4,3,1,0,2
10074958,0,0,1,1,0,0,2
10074960,0,0,3,3,0,0,2
10074961,1,0,4,3,0,2,4
10074962,1,0,1,1,0,2,2
10074963,1,0,1,1,0,2,2
10074965,1,1,3,3,1,1,2
10074966,2,1,4,3,0,3,1
10074967,1,0,2,3,0,2,1
10074969,2,1,1,1,1,1,2
10074971,2,0,2,3,0,0,2
10074973,2,1,1,1,1,2,2
10074976,1,1,3,3,1,2,2
10074977,0,0,2,2,0,0,3
10074979,1,1,3,3,1,2,2
10074981,1,1,1,1,1,1,4
10074982,2,1,3,3,1,0,2
10074983,1,1,2,3,1,2,3
10074984,2,1,3,3,1,1,3
10074986,0,0,2,2,0,0,2
10074988,1,0,3,3,0,1,3
10074989,0,1,2,2,0,0,1
10074990,0,1,1,1,0,0,2
10074991,1,1,2,3,1,0,2
10074996,1,1,3,3,1,1,3
10074999,1,0,4,3,0,0,2
10075000,1,1,1,2,1,2,4
10075001,2,0,3,3,0,1,1
10075002,0,1,2,2,0,0,2
10075003,1,1,2,2,1,1,3
10075005,1,0,3,3,1,1,3
10075006,1,0,2,3,1,1,2
10075007,1,0,2,3,1,0,4
10075010,0,0,1,1,0,0,2
10075011,2,1,3,3,0,1,3
10075012,0,0,3,3,0,0,2
10075013,1,1,2,3,1,0,1
10075015,0,0,1,1,0,0,1
10075016,1,0,4,3,0,2,4
10075018,0,1,1,2,0,0,2
10075020,1,0,3,3,1,2,3
10075023,1,1,4,3,1,1,1
10075024,2,0,3,3,0,2,1
10075026,0,1,3,3,1,1,2
10075027,1,1,1,1,1,2,3
10075028,1,0,3,3,1,2,4
10075029,1,1,2,3,1,2,3
10075030,1,0,2,2,0,0,2
10075031,0,1,1,1,0,0,2
10075033,1,1,3,2,1,1,3
10075035,1,1,2,3,0,1,1
10075036,2,0,1,1,0,3,2
10075037,0,0,2,2,0,0,2
10075040,2,0,3,3,1,3,2
10075041,0,0,1,1,0,0,2
10075042,0,0,1,3,0,0,4
10075043,1,1,3,3,1,2,1
10075044,1,1,1,1,1,2,3
10075045,0,0,1,2,0,0,2
10075047,1,0,4,3,0,1,4
10075051,1,0,3,3,0,1,3
10075052,1,0,2,3,1,2,1
10075053,1,0,3,3,0,2,2
10075054,1,1,3,3,1,2,4
10075055,1,0,2,3,1,2,2
10075056,1,1,2,2,1,1,2
10075057,1,1,4,3,1,1,2
10075058,1,1,1,2,0,1,2
10075059,1,1,3,3,1,2,1
10075062,1,1,1,2,1,1,3
10075064,0,0,1,1,0,0,2
10075065,2,1,2,3,1,2,2
10075066,1,1,3,3,1,2,2
10075067,1,1,3,3,1,2,3
10075068,0,1,4,3,0,0,4
10075069,1,0,3,3,0,0,1
10075071,0,1,2,2,0,0,1
10075073,1,1,2,3,0,2,3
10075074,1,1,2,2,1,2,2
10075076,1,1,1,2,1,2,3
10075078,1,0,1,1,0,2,3
10075079,1,0,2,2,0,1,1
10075080,1,0,3,3,0,1,4
10075083,0,1,2,2,0,0,2
10075084,1,1,4,3,1,0,1
10075086,1,1,3,3,1,2,2
10075087,0,0,2,1,0,0,2
10075088,1,0,4,3,1,2,4
10075089,1,1,1,1,1,2,1
10075095,1,1,3,3,0,2,3
10075097,1,0,1,3,0,2,3
10075100,1,1,3,3,0,2,2
10075101,1,1,4,3,1,0,2
10075102,1,1,2,2,1,1,3
10075103,0,0,1,3,0,0,2
10075104,0,0,3,2,0,0,2
10075110,1,1,2,2,0,0,2
10075111,0,1,1,3,0,0,2
10075112,1,0,2,3,0,1,2
10075114,1,1,1,3,1,2,3
10075117,1,0,2,3,1,2,4
10075118,1,1,2,3,1,1,3
10075119,2,1,2,3,0,0,1
10075120,1,1,3,3,1,0,1
10075121,1,1,3,3,1,0,2
10075124,1,0,3,3,0,1,3
10075126,2,1,3,3,1,2,4
10075127,0,0,2,2,0,0,2
10075128,2,0,4,3,1,0,2
10075129,1,1,1,1,0,2,2
10075130,1,1,4,3,1,1,4
10075131,1,1,3,3,1,1,4
10075132,2,0,4,3,0,1,4
10075133,1,0,3,3,0,2,3
10075134,1,0,3,3,1,2,3
10075136,2,1,1,3,1,1,2
10075138,1,0,4,3,0,1,2
10075139,1,0,4,3,1,0,4
10075140,0,0,3,3,0,0,2
10075141,1,1,3,3,0,1,4
10075144,1,0,3,3,1,0,1
10075147,2,0,4,3,0,1,3
10075148,1,0,3,3,0,2,1
10075150,1,0,3,3,0,2,3
10075151,1,1,3,3,1,1,3
10075152,1,0,3,3,1,2,3
10075153,1,1,4,3,1,2,3
10075154,1,0,1,2,1,2,3
10075155,0,0,1,3,0,0,2
10075156,0,0,3,3,0,0,3
10075158,0,1,1,1,0,0,1
10075160,0,0,1,1,0,0,2
10075162,1,0,3,3,0,2,3
10075163,1,1,3,3,1,1,2
10075164,1,0,1,1,1,1,3
10075165,1,0,4,3,1,0,3
10075166,0,0,1,1,0,0,2
10075168,1,1,3,2,1,1,3
10075169,0,0,2,3,0,0,2
10075170,1,1,3,2,1,2,1
10075171,1,0,3,3,0,2,3
10075172,1,1,4,3,0,2,2
10075173,1,0,2,2,0,2,2
10075174,0,0,3,3,0,0,3
10075175,1,0,1,3,1,2,3
10075179,1,0,4,3,0,0,2
10075180,1,1,3,3,0,0,2
10075181,1,1,1,3,0,2,1
10075182,2,1,3,3,1,2,3
10075183,1,1,4,3,1,0,2
10075184,1,1,3,3,1,2,3
10075188,1,1,3,3,1,1,3
10075189,2,0,3,3,1,3,2
10075190,1,1,2,3,0,2,2
10075192,1,1,2,3,1,1,2
10075193,1,1,1,1,1,2,1
10075194,2,0,2,2,0,3,1
10075195,1,0,3,3,0,1,4
10075196,1,1,3,3,1,1,2
10075197,1,1,3,3,1,1,3
10075199,0,0,1,3,0,0,2
10075200,2,0,4,3,0,0,2
10075201,0,0,1,2,0,0,2
10075202,1,1,2,3,1,1,2
10075203,0,0,2,3,0,0,2
10075206,1,1,1,1,1,2,2
10075207,1,1,3,3,0,2,2
10075210,1,1,3,3,1,1,2
10075211,1,0,3,3,1,2,4
10075212,1,1,4,3,1,1,4
10075213,2,0,1,3,0,0,1
10075216,1,1,3,3,1,1,4
10075217,1,0,3,3,1,1,3
10075220,0,1,2,3,0,0,2
10075221,2,1,1,2,1,2,3
10075222,1,0,1,1,1,2,1
10075225,0,0,1,1,0,0,2
10075228,1,0,2,3,1,0,1
10075229,1,1,3,3,1,1,3
10075230,1,1,2,3,1,2,4
10075231,1,0,4,3,1,2,3
10075235,2,0,3,3,1,2,3
10075236,1,1,1,2,0,2,1
10075237,1,1,4,3,1,1,3
10075238,1,1,2,2,1,2,1
10075239,2,1,2,2,1,3,3
10075240,2,1,4,3,1,1,3
10075241,1,1,2,2,1,1,2
10075242,1,0,4,3,1,0,4
10075243,1,0,3,3,1,0,2
10075245,0,0,2,2,0,0,1
10075247,0,1,3,3,0,0,2
10075248,1,1,4,3,0,2,4
10075250,0,0,1,2,0,0,2
10075254,0,1,1,3,0,0,1
10075255,1,1,3,3,1,2,3
10075256,1,1,1,1,1,1,1
10075257,1,1,3,3,0,2,2
10075258,1,0,1,1,0,2,1
10075261,1,0,3,3,1,1,3
10075262,1,0,3,3,0,1,2
10075264,2,1,1,2,0,3,1
10075265,1,1,4,3,1,1,4
10075267,1,1,1,3,1,2,2
10075269,1,1,3,3,1,1,2
10075270,2,1,1,2,0,3,3
10075272,1,1,1,1,1,2,1
10075273,2,1,2,3,1,3,2
10075274,2,1,4,3,1,2,3
10075275,1,1,1,3,1,1,3
10075276,1,0,1,1,0,2,2
10075277,1,1,2,2,1,2,3
10075278,2,1,3,3,1,3,3
10075280,1,0,4,3,1,2,4
10075282,1,1,2,3,1,1,2
10075287,1,0,2,2,0,2,1
10075288,0,0,4,3,0,0,2
10075289,1,1,2,3,1,2,3
10075290,1,1,3,3,0,1,1
10075295,2,0,4,3,1,0,2
10075297,0,0,1,2,0,0,2
10075299,0,0,2,3,0,0,2
10075300,1,1,3,3,0,1,2
10075301,1,1,1,2,0,2,2
10075302,1,1,3,3,0,2,1
10075303,1,0,1,2,1,2,2
10075304,2,0,3,3,0,0,2
10075306,2,1,3,3,1,0,2
10075307,1,0,1,1,0,2,3
10075312,0,0,2,3,0,0,3
10075313,2,0,1,2,0,3,3
10075314,1,1,1,2,1,2,2
10075315,1,0,2,2,0,2,2
10075316,2,1,2,3,1,2,1
10075317,1,1,1,3,1,2,4
10075318,2,0,3,3,1,3,2
10075319,1,1,3,3,1,1,1
10075320,1,1,3,3,1,1,4
10075321,1,0,3,3,1,0,2
10075325,1,0,4,3,0,2,3
10075326,0,0,3,3,1,0,1
10075327,0,1,2,3,0,1,3
10075328,1,1,3,3,1,1,3
10075330,0,0,1,2,0,0,3
10075332,1,1,3,3,1,2,1
10075333,2,0,1,1,0,3,1
10075334,1,1,1,1,1,2,1
10075335,1,1,1,1,1,1,2
10075337,1,1,1,3,1,2,3
10075338,1,0,1,2,0,1,1
10075339,1,1,4,3,1,1,4
10075340,0,0,2,3,0,0,1
10075342,2,0,2,3,0,2,3
10075343,0,0,1,1,0,0,2
10075345,2,1,1,3,0,3,1
10075346,1,1,3,3,1,2,3
10075347,0,0,4,3,0,0,4
10075348,2,1,3,3,1,3,3
10075349,0,1,2,2,0,0,3
10075351,0,0,1,2,0,0,1
10075353,0,0,1,2,0,0,1
10075354,0,0,2,3,0,0,2
10075357,1,1,1,2,1,2,3
10075359,0,0,3,3,0,0,2
10075361,1,1,2,3,1,1,1
10075362,0,1,1,2,0,0,2
10075365,0,1,1,2,0,0,1
10075370,1,0,3,3,1,2,3
10075374,0,0,3,3,0,0,2
10075375,0,0,1,1,0,0,2
10075376,1,1,4,3,1,1,1
10075378,1,0,4,3,0,0,2
10075379,1,0,3,3,0,0,2
10075380,1,1,2,3,0,1,2
10075381,1,1,1,3,1,2,3
10075382,2,1,3,3,1,3,2
10075384,1,0,3,3,0,2,3
10075387,1,1,3,3,1,1,3
10075388,1,0,3,3,1,0,1
10075389,1,0,3,3,0,2,3
10075390,1,0,3,2,0,2,1
10075391,1,0,3,3,0,2,3
10075392,1,0,3,3,1,2,1
10075393,2,0,3,3,0,2,4
10075395,0,0,1,1,0,0,2
10075398,1,0,4,3,0,2,3
10075402,0,0,3,3,0,1,3
10075403,1,0,3,3,0,2,1
10075405,2,0,1,1,0,3,2
10075406,0,0,2,1,0,0,3
10075408,0,1,1,1,0,0,1
10075410,1,1,3,3,0,1,2
10075412,0,0,3,3,0,0,2
10075413,1,1,4,3,0,0,2
10075414,1,1,1,1,1,2,1
10075415,1,1,3,3,1,2,2
10075417,1,1,2,3,1,2,3
10075418,1,0,3,3,1,2,4
10075420,1,0,3,3,0,1,1
10075421,1,1,1,1,1,2,2
10075422,0,0,2,3,0,0,3
10075424,1,0,1,3,0,2,1
10075428,1,1,2,3,1,1,4
10075430,2,0,2,2,1,2,1
10075432,1,1,3,3,1,1,3
10075434,1,1,3,3,1,0,2
10075435,1,0,1,1,1,2,2
10075436,0,1,2,3,0,0,2
10075440,1,0,2,3,0,1,4
10075442,2,0,1,1,1,3,1
10075443,1,1,3,3,1,0,2
10075446,2,0,4,3,0,3,2
10075448,1,0,3,3,0,2,2
10075449,1,1,2,2,1,1,1
10075453,0,0,3,3,0,0,2
10075454,1,0,4,3,0,2,2
10075455,0,0,1,1,0,0,2
10075456,1,0,3,2,1,0,3
10075458,1,1,3,3,1,2,1
10075459,0,1,1,1,0,0,1
10075460,1,1,3,3,0,2,2
10075461,2,1,1,3,0,2,3
10075462,1,1,3,3,1,0,2
10075464,2,0,1,1,0,0,2
10075465,1,1,4,3,1,2,3
10075466,2,1,3,3,1,0,1
10075467,1,1,3,3,1,0,2
10075468,1,0,3,3,1,2,4
10075469,0,1,2,3,0,0,1
10075470,1,0,2,2,0,1,2
10075471,2,0,2,3,0,0,3
10075477,2,0,2,2,1,2,2
10075478,1,1,1,1,1,1,3
10075479,1,1,3,3,1,1,2
10075482,1,1,1,2,0,2,3
10075483,1,0,4,3,0,2,3
10075485,2,1,1,1,0,3,2
10075487,0,1,3,3,0,0,1
10075488,0,1,2,3,1,1,3
10075489,0,0,1,1,0,0,2
10075491,1,0,3,3,1,2,2
10075492,1,0,3,3,1,0,3
10075494,0,0,3,2,0,0,2
10075495,2,1,2,2,0,2,2
10075497,2,1,4,3,1,1,3
10075500,1,1,2,3,1,2,1
10075501,1,0,4,3,0,0,2
10075502,1,1,3,3,1,2,1
10075503,1,0,2,3,0,1,2
10075504,1,1,2,2,1,1,2
10075506,0,1,3,3,0,0,4
10075507,1,0,4,3,1,2,3
10075508,1,0,3,3,0,1,3
10075509,1,1,3,3,1,1,3
10075511,0,0,3,2,0,0,2
10075512,1,0,1,2,1,2,1
10075513,1,1,4,3,1,0,3
10075514,1,1,4,3,1,0,1
10075515,0,1,2,2,0,1,2
10075517,1,1,3,3,1,1,3
10075518,0,0,1,2,0,0,2
10075519,1,1,4,3,1,1,1
10075520,0,0,1,3,0,0,2
10075521,0,0,3,3,0,0,2
10075525,1,0,4,3,0,0,1
10075526,1,0,3,3,0,2,2
10075529,1,0,1,2,0,2,1
10075530,1,0,3,3,0,1,3
10075531,2,1,1,1,1,2,2
10075532,1,1,3,3,1,0,2
10075533,1,1,2,3,1,0,2
10075536,1,0,3,3,0,0,1
10075537,1,1,1,2,1,2,2
10075538,1,0,2,2,0,2,4
10075541,0,0,2,3,0,0,2
10075542,1,1,3,3,1,0,3
10075543,1,0,1,1,0,2,3
10075544,2,0,2,3,1,3,3
10075546,1,0,2,3,0,1,2
10075547,1,1,4,3,1,0,3
10075548,1,0,1,2,1,2,2
10075551,0,0,2,2,0,0,2
10075552,2,1,4,3,0,2,3
10075553,1,0,1,3,0,1,4
10075554,2,1,1,3,0,0,2
10075555,1,0,1,1,0,1,2
10075556,0,0,2,3,0,0,3
10075557,1,0,3,3,1,2,3
10075558,1,1,2,3,1,2,3
10075559,1,1,4,3,0,2,2
10075560,1,0,3,3,0,1,2
10075561,2,1,3,3,1,2,4
10075562,1,0,2,2,1,1,3
10075565,2,0,1,1,0,1,1
10075566,1,1,4,3,1,2,3
10075567,1,0,3,3,1,1,3
10075568,1,0,1,3,1,1,3
10075569,1,0,3,3,0,1,2
10075570,1,0,4,3,1,0,2
10075571,1,1,2,3,1,2,3
10075572,1,1,4,3,1,1,3
10075574,0,0,3,2,0,0,1
10075575,0,1,1,2,0,0,2
10075576,2,1,2,3,1,3,2
10075577,1,0,3,3,1,2,3
10075579,0,1,1,1,0,0,2
10075580,1,0,4,3,0,2,2
10075581,1,0,3,2,1,1,3
10075582,1,0,3,3,0,2,2
10075583,0,0,1,1,0,0,3
10075587,1,1,3,2,1,2,1
10075588,1,1,1,2,0,2,3
10075590,1,0,4,3,1,1,3
10075591,1,0,2,2,1,2,4
10075592,0,1,1,3,0,0,2
10075593,1,1,3,3,0,1,2
10075595,2,1,3,3,0,2,1
10075598,1,0,1,2,0,2,1
10075600,1,0,4,3,0,1,3
10075601,0,0,1,1,0,0,3
10075603,1,0,1,3,0,2,3
10075604,1,0,3,3,0,1,3
10075606,2,1,3,3,1,1,3
10075607,2,0,3,3,0,1,3
10075608,2,0,1,3,0,2,3
10075611,0,0,3,3,0,1,2
10075612,1,0,3,3,0,2,1
10075613,0,0,1,1,0,0,2
10075614,1,0,3,3,1,0,1
10075615,0,1,2,3,0,0,2
10075616,1,1,3,3,1,1,2
10075617,0,0,1,2,0,1,3
10075620,1,1,4,3,1,0,2
10075621,1,0,2,2,0,1,1
10075624,1,1,3,3,1,1,2
10075628,1,1,3,3,1,2,3
10075630,0,0,3,3,0,3,4
10075631,1,1,2,3,1,2,3
10075632,1,0,3,3,1,1,4
10075633,1,0,1,1,1,0,2
10075634,1,1,4,3,0,2,3
10075637,1,1,4,3,1,1,2
10075638,0,0,2,3,0,0,2
10075639,1,0,3,3,1,2,1
10075640,1,0,3,3,1,0,2
10075641,2,0,3,2,0,1,3
10075643,1,0,1,2,0,2,3
10075646,1,1,3,3,1,1,2
10075647,2,1,1,1,1,3,3
10075648,2,1,3,3,0,1,3
10075649,0,1,2,2,0,0,3
10075650,1,0,3,3,1,1,2
10075651,1,1,3,3,1,2,4
10075652,1,0,3,3,1,2,3
10075653,2,0,3,3,0,0,1
10075654,0,1,2,3,0,2,4
10075657,0,0,4,3,0,1,2
10075658,2,1,1,2,1,3,2
10075659,1,0,3,3,0,0,3
10075660,1,1,3,3,1,0,4
10075662,1,1,3,3,1,1,3
10075663,1,1,1,1,1,2,3
10075664,1,0,1,2,0,1,1
10075666,1,1,4,3,1,1,4
10075669,1,1,3,3,1,2,3
10075670,1,1,3,3,1,1,3
10075672,1,1,3,3,1,1,3
10075673,0,0,4,3,0,0,2
10075676,2,0,3,3,0,1,3
10075677,1,1,1,1,1,2,2
10075678,0,0,2,2,0,0,2
10075680,1,0,3,3,0,2,1
10075681,1,0,2,3,0,1,3
10075682,0,1,1,3,0,0,2
10075683,1,1,3,3,1,2,2
10075685,0,0,3,3,0,0,3
10075686,1,1,3,3,1,2,3
10075688,0,0,2,2,0,0,2
10075689,1,1,1,1,1,2,1
10075690,1,1,1,2,1,0,2
10075691,1,1,2,3,1,2,3
10075692,1,0,3,3,0,1,2
10075693,2,0,1,1,0,1,2
10075695,1,0,3,3,1,2,3
10075696,0,0,1,3,0,0,4
10075697,1,1,3,3,0,2,1
10075701,1,1,3,3,1,1,2
10075702,1,1,2,2,1,0,1
10075703,1,1,1,1,1,1,1
10075704,1,1,2,2,1,1,3
10075708,1,1,3,3,1,2,1
10075709,0,0,1,3,0,0,1
10075710,0,0,1,3,0,0,3
10075711,1,0,3,3,1,1,1
10075712,2,1,4,3,1,0,1
10075713,1,1,4,3,1,2,3
10075715,1,1,2,3,1,2,1
10075716,2,1,3,2,1,0,3
10075718,0,1,1,1,0,0,2
10075719,1,0,1,2,0,2,1
10075720,1,1,3,3,1,2,3
10075722,1,1,2,3,1,1,1
10075723,2,1,3,3,1,0,4
10075724,1,1,3,2,1,2,2
10075726,1,1,1,1,1,2,2
10075727,0,1,2,2,0,0,2
10075728,0,0,3,3,0,0,1
10075730,1,0,1,2,1,2,1
10075731,2,1,3,2,1,0,4
10075734,1,1,3,3,1,1,2
10075735,2,0,3,3,0,3,3
10075736,2,1,3,3,1,0,2
10075743,1,1,1,3,1,1,3
10075744,1,0,1,2,1,2,1
10075745,1,0,3,3,1,1,1
10075746,1,1,3,3,1,2,1
10075747,2,1,4,3,1,0,2
10075749,1,1,3,3,1,1,3
10075750,2,0,2,2,0,3,2
10075753,1,1,3,3,1,1,4
10075755,0,0,1,3,0,0,2
10075756,2,1,3,3,1,2,3
10075757,0,1,3,3,1,2,1
10075758,1,0,3,3,0,0,2
10075759,1,0,1,2,0,2,2
10075761,2,1,2,3,1,2,3
10075762,0,1,1,3,0,0,2
10075763,1,0,3,3,1,1,3
10075764,2,1,3,3,1,0,1
10075765,1,0,3,3,1,2,2
10075767,1,1,3,3,1,0,2
10075769,2,0,1,3,0,0,2
10075770,1,1,1,2,0,2,3
10075771,0,0,1,2,0,0,1
10075772,1,1,3,3,1,1,3
10075773,0,0,1,3,0,0,2
10075775,0,1,3,3,0,0,2
10075776,1,1,3,3,1,0,3
10075777,2,0,4,3,0,1,4
10075780,0,1,1,1,0,0,2
10075781,2,1,4,3,1,3,3
10075784,0,1,3,3,0,0,4
10075785,2,1,1,1,1,2,3
10075788,1,0,2,2,0,1,3
10075789,2,1,2,2,1,3,2
10075790,1,0,3,3,0,2,2
10075793,2,1,1,2,1,3,1
10075794,2,0,4,3,0,3,3
10075795,1,1,1,3,1,2,3
10075796,2,1,3,3,0,3,2
10075797,0,0,1,1,0,0,2
10075799,1,1,2,2,1,2,1
10075801,1,1,4,3,0,2,3
10075803,1,1,1,3,1,2,4
10075804,1,0,3,3,0,2,2
10075805,2,0,1,3,0,3,3
10075806,1,1,1,3,1,1,3
10075807,1,0,1,1,0,2,2
10075808,1,0,1,2,1,2,3
10075810,1,0,3,3,1,2,3
10075811,1,1,3,3,1,2,2
10075812,1,1,2,3,1,0,3
10075814,1,1,2,3,1,1,2
10075815,1,0,3,3,1,1,3
10075816,1,1,1,3,0,1,4
10075817,1,1,1,2,1,2,1
