customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_vv
10005914,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,6,1
10005916,6,1,1,6,1,1,2,1,1,1,1.0,1,2,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10005917,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,3,5,1
10005921,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,3,1,2,2,1,3,1,8,1
10005922,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,3,1,1,1,1,3,2,4,1
10005923,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,2,1,3,1
10005925,9,1,1,7,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,2,2,2,1,2,2,6,1
10005927,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,3,1,2,1,1,6,1
10005928,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10005929,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10005931,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,1,1,4,1
10005936,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,1,3,1
10005937,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,4,1
10005938,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,1,2,1
10005940,7,1,1,6,1,1,1,1,1,1,1.0,2,2,1,1.0,1.0,2,1,2,1,1,1,2,5,1
10005941,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,1,2,2,2,4,1
10005942,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,3,1
10005944,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,2,5,1
10005947,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,5,1
10005951,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,1,2,2,5,1
10005952,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,3,3,1,1,1,3,1
10005953,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10005954,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,3,2,5,1
10005956,7,1,1,6,1,1,1,1,2,1,1.0,1,1,1,1.0,1.0,2,1,1,2,2,2,1,4,1
10005957,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,2,2,1,2,5,1
10005959,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10005963,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,4,1
10005968,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,3,1
10005971,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,2,2,1
10005973,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,2,2,6,1
10005974,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,3,2,2,1,1,4,1
10005975,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,1,2,1,3,1
10005976,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,2,2,2,3,1
10005977,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,2,1,2,1
10005978,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,5,1
10005979,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,3,3,1
10005981,5,1,1,4,1,1,1,1,1,1,3.0,1,1,1,2.0,2.0,1,2,2,2,1,2,2,5,1
10005983,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10005984,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10005985,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,1,3,1,4,1
10005987,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,2,3,1
10005988,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10005989,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,2,2,1
10005990,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,2,2,4,1
10005991,9,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10005992,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10005993,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,1,1,1,2,1
10005995,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,1,1,3,1
10005996,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,1,1,1,1,1,1,2,2,1
10005999,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,1,1,3,5,1
10006004,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,1,2,1,3,1
10006007,6,1,1,5,1,1,1,1,2,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,2,2,5,1
10006009,5,1,1,4,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,2,2,4,1
10006010,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,1,4,1
10006011,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,1,3,1
10006012,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006013,4,1,1,4,1,1,1,1,1,1,1.0,1,2,1,1.0,1.0,1,1,1,2,2,2,2,4,1
10006014,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,2,2,6,1
10006015,8,1,1,8,1,1,1,1,1,1,1.0,2,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006017,8,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10006019,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,2,3,1
10006020,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006023,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,1,1,3,1
10006024,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006025,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,1,1,7,1
10006026,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,2,2,1,3,1
10006027,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006028,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,1,2,3,1
10006029,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,2,2,3,1,4,1
10006030,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,2,1,3,1
10006031,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006032,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,1,3,5,1
10006033,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,1,5,1
10006034,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006037,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10006038,7,1,1,7,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,2,2,2,2,2,3,1,5,1
10006043,6,1,1,6,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,6,1
10006044,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,1,1,1,1,1,1,1,3,1
10006045,5,1,1,5,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006046,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,1
10006047,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,3,1
10006048,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,3.0,2.0,2,1,2,2,1,3,2,4,1
10006050,8,1,1,8,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,1,1,2,2,2,2,1,3,2
10006052,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,1
10006053,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,2,1,2,1
10006055,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10006056,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,2,1,1,3,1
10006057,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10006061,8,1,1,6,1,1,2,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,2,2,2,2,5,1
10006062,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,3,2,1,2,2,4,1
10006063,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006064,11,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,2,5,1
10006066,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,1,3,1
10006067,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,1,2,1
10006068,11,1,1,10,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,1,6,1
10006070,7,1,1,6,1,1,1,1,1,1,2.0,1,1,1,2.0,2.0,2,1,2,1,1,2,1,2,1
10006071,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,2,1,2,6,1
10006073,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,2,1
10006075,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,2,4,1
10006076,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006077,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006078,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,2,1,4,1
10006079,7,1,1,6,1,1,1,1,1,1,1.0,1,1,2,1.0,1.0,2,2,1,1,1,1,1,5,1
10006080,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,3,1,2,1,1,2,1,4,1
10006082,6,1,1,6,1,1,1,1,1,1,2.0,1,1,1,1.0,2.0,1,1,2,1,1,1,1,4,1
10006083,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,2,2,1
10006084,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006085,10,1,1,9,1,1,2,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,1,1,1,1,7,1
10006087,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10006089,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,3,1
10006091,7,1,1,6,1,1,1,1,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10006092,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006093,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,4,1
10006095,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,1,3,1
10006099,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,3,1
10006101,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,2,1,2,1
10006102,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,2,1,1,2,1
10006103,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,3,1,5,1
10006106,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,1,3,1
10006107,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,1,2,2,5,1
10006108,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,3,2,1,1,2,2,1,3,1
10006113,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006118,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006120,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,3,1,1,1,1,3,1,4,1
10006122,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,1,3,1
10006124,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,2,3,1
10006125,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10006127,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,2,1,1,1,2,1
10006128,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10006129,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10006130,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,2,3,1
10006132,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10006133,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006135,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,2,2,1
10006136,4,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,1,3,1
10006142,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,1,5,1
10006144,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,5,1
10006146,10,1,1,10,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,3,1,2,2,2,9,1
10006147,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006148,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,1,4,1
10006151,5,1,1,4,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,1,2,2,1,2,1,1,3,2
10006152,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006154,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,1,1,1,2,1
10006155,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006156,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006157,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10006158,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,1,3,1
10006160,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,1,1,1,2,1,1,2,5,1
10006161,9,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,3,2,2,1,6,1
10006162,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,1,2,2,4,1
10006163,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10006165,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006166,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10006170,8,1,1,6,1,1,1,1,1,1,1.0,2,1,1,1.0,1.0,1,1,2,2,1,1,1,6,1
10006171,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10006172,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,2,6,1
10006174,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10006175,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,2,5,1
10006176,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,2,2,2,1,3,1
10006177,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,2,4,1
10006179,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,1,5,1
10006181,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,3,1
10006182,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,1,1,3,1
10006183,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,2,2,4,1
10006185,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,1,2,3,1
10006188,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,2,1,1,2,1,4,1
10006189,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,1,2,4,1
10006190,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,3,1,1,1,2,6,1
10006191,6,1,1,6,1,1,1,1,1,1,1.0,1,2,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006194,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,2.0,2,1,2,2,2,2,2,6,1
10006195,10,1,1,10,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,3,1
10006199,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,2,1,1,6,1
10006202,8,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,1,3,1
10006203,9,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,3,4,1
10006204,5,1,1,4,1,1,1,1,1,2,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,2
10006205,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006206,8,1,1,7,1,1,1,2,1,1,1.0,1,1,1,2.0,2.0,1,2,1,1,2,1,2,5,1
10006207,5,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,3,3,1,1,2,4,1
10006208,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006209,7,1,1,6,1,1,1,2,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,2,6,1
10006212,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,1,2,1,4,1
10006213,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,1,3,1
10006217,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006219,3,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,2,3,1
10006220,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,4,1
10006222,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10006226,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006227,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,3,2,4,1
10006229,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,2,4,1
10006231,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10006233,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,2,1,2,4,1
10006234,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,3,1
10006236,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,1,1,1,2,1
10006238,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,1,3,1
10006239,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,2,3,6,1
10006240,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,2,1,1,1,2,1
10006241,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,2,2,2,1,1,4,1
10006243,7,1,1,7,1,1,1,1,1,2,1.0,1,1,1,1.0,2.0,1,1,3,2,1,1,1,3,2
10006244,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006245,2,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,1,2,1
10006246,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10006248,7,1,1,7,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006249,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,2,1,3,1
10006250,7,1,1,6,1,1,1,1,2,2,1.0,1,2,2,1.0,1.0,1,1,1,2,1,1,1,4,2
10006254,7,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,2,1,1,6,1
10006260,10,1,1,9,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,2,1,1,6,1
10006265,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006266,8,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,2,2,2,2,5,1
10006267,5,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,2,3,1
10006269,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,3,6,1
10006270,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,4,1
10006271,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,3,2,5,1
10006272,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,1,1,1,1,2,3,1
10006273,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006275,7,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,2,1,1,1,2,4,1
10006277,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,1
10006278,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,1,2,1,2,2,2,1
10006280,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006284,4,1,1,3,1,1,1,1,1,1,1.0,1,1,1,2.0,2.0,2,1,2,2,1,2,2,4,1
10006285,3,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,1,2,2,3,1
10006286,3,1,1,3,1,1,1,1,1,1,1.0,2,1,1,1.0,1.0,2,1,2,2,1,2,1,2,1
10006288,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,2,1,1,2,5,1
10006291,9,1,1,8,1,1,1,2,1,1,2.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,5,1
10006293,4,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,3,1
10006294,5,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1
10006295,6,1,1,5,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,1,2,1,2,2,2,5,1
10006297,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1
10006301,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,2,2,1,3,1
10006302,6,1,1,6,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,1,3,1
10006309,9,1,1,8,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,1,2,4,1
10006310,6,1,1,4,1,1,1,1,1,1,1.0,1,1,1,1.0,1.0,1,1,1,1,1,2,1,2,1
